-10,-10,-99,-45.861411048478
-10,-9.7979797979798,-87.001224364861,-45.861445928034
-10,-9.5959595959596,-75.247321701867,-45.861477034084
-10,-9.3939393939394,-63.738292011019,-45.861504394434
-10,-9.1919191919192,-52.474135292317,-45.861528325608
-10,-8.989898989899,-41.454851545761,-45.861549219014
-10,-8.7878787878788,-30.68044077135,-45.861567459497
-10,-8.5858585858586,-20.150902969085,-45.861583397235
-10,-8.3838383838384,-9.8662381389654,-45.861597340777
-10,-8.1818181818182,0.17355371900825,-45.861609558153
-10,-7.979797979798,9.9684726048363,-45.861620280725
-10,-7.7777777777778,19.518518518519,-45.861629707696
-10,-7.5757575757576,28.823691460055,-45.861638010438
-10,-7.3737373737374,37.883991429446,-45.861645336401
-10,-7.1717171717172,46.699418426691,-45.861651812524
-10,-6.969696969697,55.269972451791,-45.861657548176
-10,-6.7676767676768,63.595653504744,-45.861662637682
-10,-6.5656565656566,71.676461585552,-45.861667162469
-10,-6.3636363636364,79.512396694215,-45.861671192916
-10,-6.1616161616162,87.103458830732,-45.861674789917
-10,-5.959595959596,94.449647995103,-45.861678006227
-10,-5.7575757575758,101.55096418733,-45.861680887603
-10,-5.5555555555556,108.40740740741,-45.861683473786
-10,-5.3535353535354,115.01897765534,-45.861685799336
-10,-5.1515151515152,121.38567493113,-45.861687894348
-10,-4.9494949494949,127.50749923477,-45.861689785068
-10,-4.7474747474747,133.38445056627,-45.861691494417
-10,-4.5454545454545,139.01652892562,-45.861693042438
-10,-4.3434343434343,144.40373431283,-45.861694446689
-10,-4.1414141414141,149.54606672788,-45.861695722573
-10,-3.9393939393939,154.4435261708,-45.861696883619
-10,-3.7373737373737,159.09611264157,-45.861697941735
-10,-3.5353535353535,163.50382614019,-45.861698907414
-10,-3.3333333333333,167.66666666667,-45.861699789918
-10,-3.1313131313131,171.584634221,-45.861700597434
-10,-2.9292929292929,175.25772880318,-45.861701337212
-10,-2.7272727272727,178.68595041322,-45.86170201568
-10,-2.5252525252525,181.86929905112,-45.861702638545
-10,-2.3232323232323,184.80777471687,-45.861703210881
-10,-2.1212121212121,187.50137741047,-45.861703737206
-10,-1.9191919191919,189.95010713193,-45.861704221545
-10,-1.7171717171717,192.15396388124,-45.86170466749
-10,-1.5151515151515,194.1129476584,-45.861705078244
-10,-1.3131313131313,195.82705846342,-45.86170545667
-10,-1.1111111111111,197.2962962963,-45.861705805324
-10,-0.90909090909091,198.52066115702,-45.861706126487
-10,-0.70707070707071,199.50015304561,-45.861706422192
-10,-0.50505050505051,200.23477196204,-45.86170669425
-10,-0.3030303030303,200.72451790634,-45.861706944268
-10,-0.1010101010101,200.96939087848,-45.861707173664
-10,0.1010101010101,200.96939087848,-45.861707383686
-10,0.3030303030303,200.72451790634,-45.861707575421
-10,0.50505050505051,200.23477196204,-45.8617077498
-10,0.70707070707071,199.50015304561,-45.861707907612
-10,0.90909090909091,198.52066115702,-45.861708049503
-10,1.1111111111111,197.2962962963,-45.861708175981
-10,1.3131313131313,195.82705846342,-45.861708287413
-10,1.5151515151515,194.1129476584,-45.861708384025
-10,1.7171717171717,192.15396388124,-45.861708465896
-10,1.9191919191919,189.95010713193,-45.861708532947
-10,2.1212121212121,187.50137741047,-45.861708584935
-10,2.3232323232323,184.80777471687,-45.861708621429
-10,2.5252525252525,181.86929905112,-45.861708641801
-10,2.7272727272727,178.68595041322,-45.861708645194
-10,2.9292929292929,175.25772880318,-45.861708630491
-10,3.1313131313131,171.584634221,-45.861708596284
-10,3.3333333333333,167.66666666667,-45.861708540821
-10,3.5353535353535,163.50382614019,-45.861708461954
-10,3.7373737373737,159.09611264157,-45.861708357068
-10,3.9393939393939,154.4435261708,-45.861708223004
-10,4.1414141414141,149.54606672788,-45.861708055953
-10,4.3434343434343,144.40373431283,-45.86170785134
-10,4.5454545454545,139.01652892562,-45.861707603673
-10,4.7474747474747,133.38445056627,-45.861707306373
-10,4.9494949494949,127.50749923477,-45.861706951552
-10,5.1515151515152,121.38567493113,-45.861706529758
-10,5.3535353535354,115.01897765534,-45.861706029662
-10,5.5555555555556,108.40740740741,-45.86170543767
-10,5.7575757575758,101.55096418733,-45.861704737467
-10,5.959595959596,94.449647995103,-45.861703909448
-10,6.1616161616162,87.103458830732,-45.861702930033
-10,6.3636363636364,79.512396694215,-45.861701770819
-10,6.5656565656566,71.676461585553,-45.861700397535
-10,6.7676767676768,63.595653504744,-45.861698768728
-10,6.969696969697,55.269972451791,-45.861696834081
-10,7.1717171717172,46.699418426691,-45.861694532178
-10,7.3737373737374,37.883991429446,-45.861691787418
-10,7.5757575757576,28.823691460055,-45.861688505482
-10,7.7777777777778,19.518518518518,-45.861684566219
-10,7.979797979798,9.9684726048363,-45.861679811704
-10,8.1818181818182,0.17355371900817,-45.861674024918
-10,8.3838383838384,-9.8662381389654,-45.861666889778
-10,8.5858585858586,-20.150902969085,-45.861657913399
-10,8.7878787878788,-30.68044077135,-45.86164627093
-10,8.989898989899,-41.454851545761,-45.861630490121
-10,9.1919191919192,-52.474135292317,-45.861607801456
-10,9.3939393939394,-63.738292011019,-45.861572785202
-10,9.5959595959596,-75.247321701867,-45.86151452911
-10,9.7979797979798,-87.001224364861,-45.861410605704
-10,10,-99,-45.861214195872
-9.7979797979798,-10,-106.99918375676,-45.861502307566
-9.7979797979798,-9.7979797979798,-95.00040812162,-45.861524963965
-9.7979797979798,-9.5959595959596,-83.246505458627,-45.861545412252
-9.7979797979798,-9.3939393939394,-71.737475767779,-45.861563542761
-9.7979797979798,-9.1919191919192,-60.473319049077,-45.861579501351
-9.7979797979798,-8.989898989899,-49.45403530252,-45.861593513053
-9.7979797979798,-8.7878787878788,-38.679624528109,-45.86160581255
-9.7979797979798,-8.5858585858586,-28.150086725844,-45.861616618537
-9.7979797979798,-8.3838383838384,-17.865421895725,-45.86162612591
-9.7979797979798,-8.1818181818182,-7.8256300377513,-45.861634504988
-9.7979797979798,-7.979797979798,1.9692888480768,-45.861641903327
-9.7979797979798,-7.7777777777778,11.519334761759,-45.861648448294
-9.7979797979798,-7.5757575757576,20.824507703296,-45.861654249704
-9.7979797979798,-7.3737373737374,29.884807672686,-45.86165940224
-9.7979797979798,-7.1717171717172,38.700234669932,-45.861663987596
-9.7979797979798,-6.969696969697,47.270788695031,-45.861668076327
-9.7979797979798,-6.7676767676768,55.596469747985,-45.861671729441
-9.7979797979798,-6.5656565656566,63.677277828793,-45.861674999759
-9.7979797979798,-6.3636363636364,71.513212937455,-45.861677933077
-9.7979797979798,-6.1616161616162,79.104275073972,-45.861680569156
-9.7979797979798,-5.959595959596,86.450464238343,-45.861682942568
-9.7979797979798,-5.7575757575758,93.551780430568,-45.861685083421
-9.7979797979798,-5.5555555555556,100.40822365065,-45.861687017972
-9.7979797979798,-5.3535353535354,107.01979389858,-45.86168876916
-9.7979797979798,-5.1515151515152,113.38649117437,-45.861690357055
-9.7979797979798,-4.9494949494949,119.50831547801,-45.861691799247
-9.7979797979798,-4.7474747474747,125.38526680951,-45.861693111177
-9.7979797979798,-4.5454545454545,131.01734516886,-45.861694306422
-9.7979797979798,-4.3434343434343,136.40455055607,-45.861695396943
-9.7979797979798,-4.1414141414141,141.54688297113,-45.861696393292
-9.7979797979798,-3.9393939393939,146.44434241404,-45.861697304795
-9.7979797979798,-3.7373737373737,151.09692888481,-45.86169813971
